t,range,guard_cmd,blocked,wheel_speed,wheel_omega,moving,lidar_range,camera_range
25.179,0.4925,0.0347,0,0.1374,0.1581,1,0.868,0.529
25.199,0.4865,0.0347,0,0.1983,0.2605,1,0.868,0.529
25.219,0.4865,0.0324,0,0.1983,0.2605,1,0.868,0.529
25.24,0.4865,0.0324,0,0.1983,0.2605,1,0.868,0.529
25.26,0.4865,0.0324,0,0.1983,0.2605,1,0.868,0.529
25.281,0.4915,0.0324,0,0.1983,0.2605,1,0.868,0.529
25.301,0.4915,0.0343,0,0.1774,0.2605,1,0.868,0.529
25.322,0.4915,0.0343,0,0.1774,0.2605,1,0.868,0.529
25.342,0.4915,0.0343,0,0.1774,0.2605,1,0.868,0.529
25.363,0.4925,0.0343,0,0.1774,0.2605,1,0.868,0.529
25.383,0.4925,0.0347,0,0.1774,0.2605,1,0.868,0.529
25.403,0.4925,0.0347,0,0.0422,0.2108,1,0.868,0.529
25.424,0.4925,0.0347,0,0.0422,0.2108,1,0.868,0.529
25.444,0.4895,0.0347,0,0.0422,0.2108,1,0.868,0.529
25.465,0.4895,0.0336,0,0.0422,0.2108,1,0.868,0.529
25.485,0.4895,0.0336,0,0.0422,0.2108,1,0.868,0.529
25.505,0.4895,0.0336,0,0.0,0.0,0,0.868,0.529
25.526,0.4925,0.0336,0,0.0,0.0,0,0.868,0.529
25.546,0.4925,0.0347,0,0.0,0.0,0,0.868,0.529
25.567,0.4925,0.0347,0,0.0,0.0,0,0.501,0.529
25.587,0.4925,0.0347,0,0.0,0.0,0,0.501,0.529
25.608,0.4925,0.0347,0,0.0,0.0,0,0.501,0.529
25.628,0.4925,0.0347,0,0.0,0.0,0,0.501,0.529
25.649,0.4925,0.0347,0,0.0,0.0,0,0.501,0.529
25.669,0.4915,0.0347,0,0.0,0.0,0,0.501,0.529
25.689,0.4915,0.0343,0,0.0,0.0,0,0.501,0.529
25.71,0.4915,0.0343,0,0.0,0.0,0,0.501,0.529
25.73,0.4915,0.0343,0,0.0,0.0,0,0.501,0.529
25.751,1.0,0.0343,0,0.0,0.0,0,0.501,0.529
25.771,1.0,0.15,0,0.0,0.0,0,0.501,0.529
25.792,1.0,0.15,0,0.0,0.0,0,0.501,0.529
25.812,1.0,0.15,0,0.0,0.0,0,0.501,0.529
25.832,0.4935,0.15,0,0.0,0.0,0,0.501,0.529
25.853,0.4935,0.0351,0,0.0,0.0,0,0.501,0.529
25.873,0.4935,0.0351,0,0.0,0.0,0,0.501,0.529
25.894,0.4935,0.0351,0,0.0,0.0,0,0.501,0.529
25.914,0.8575,0.0351,0,0.1062,0.1041,1,0.501,0.529
25.934,0.8575,0.15,0,0.1062,0.1041,1,0.501,0.529
25.955,0.8575,0.15,0,0.1062,0.1041,1,0.501,0.529
25.975,0.8575,0.15,0,0.1062,0.1041,1,0.501,0.529
25.996,0.4925,0.15,0,0.1062,0.1041,1,0.501,0.529
26.016,0.4925,0.0347,0,0.0744,0.1579,1,0.501,0.529
26.037,0.4925,0.0347,0,0.0744,0.1579,1,0.501,0.529
26.057,0.4925,0.0347,0,0.0744,0.1579,1,0.501,0.528
26.077,0.4875,0.0347,0,0.0744,0.1579,1,0.501,0.528
26.098,0.4875,0.0328,0,0.0744,0.1579,1,0.501,0.528
26.118,0.4875,0.0328,0,0.0737,0.1563,1,0.501,0.528
26.139,0.4875,0.0328,0,0.0737,0.1563,1,0.501,0.528
26.159,0.4925,0.0328,0,0.0737,0.1563,1,0.501,0.528
26.179,0.4925,0.0347,0,0.0737,0.1563,1,0.501,0.528
26.2,0.4925,0.0347,0,0.0737,0.1563,1,0.501,0.528
26.22,0.4925,0.0347,0,0.0148,0.0522,1,0.501,0.528
26.24,0.4925,0.0347,0,0.0148,0.0522,1,0.501,0.528
26.261,0.4925,0.0347,0,0.0148,0.0522,1,0.501,0.528
26.281,0.4925,0.0347,0,0.0148,0.0522,1,0.501,0.528
26.302,0.4955,0.0347,0,0.0148,0.0522,1,0.501,0.528
26.322,0.4955,0.0358,0,0.0,0.0,0,0.501,0.528
26.342,0.4955,0.0358,0,0.0,0.0,0,0.501,0.528
26.363,0.4955,0.0358,0,0.0,0.0,0,0.501,0.528
26.383,0.4915,0.0358,0,0.0,0.0,0,0.501,0.528
26.404,0.4915,0.0343,0,0.0,0.0,0,0.501,0.528
26.424,0.4915,0.0343,0,0.0,0.0,0,0.501,0.528
26.445,0.4915,0.0343,0,0.0,0.0,0,0.501,0.528
26.465,0.4915,0.0343,0,0.0,0.0,0,0.501,0.528
26.485,0.4915,0.0343,0,0.0,0.0,0,0.501,0.528
26.506,0.4915,0.0343,0,0.0,0.0,0,0.501,0.528
26.526,0.4915,0.0343,0,0.0,0.0,0,0.501,0.528
26.547,0.4905,0.0343,0,0.0,0.0,0,0.499,0.528
26.567,0.4905,0.0339,0,0.0,0.0,0,0.499,0.528
26.588,0.4905,0.0339,0,0.0,0.0,0,0.499,0.528
26.609,0.4905,0.0339,0,0.0,0.0,0,0.499,0.528
26.629,1.0,0.0339,0,0.0,0.0,0,0.499,0.528
26.65,1.0,0.15,0,0.0,0.0,0,0.499,0.528
26.67,1.0,0.15,0,0.0,0.0,0,0.499,0.528
26.69,1.0,0.15,0,0.0,0.0,0,0.499,0.528
26.711,0.3855,0.15,0,0.0147,0.0521,1,0.499,0.528
26.732,0.3855,0.0,1,0.0147,0.0521,1,0.499,0.528
26.752,0.3855,0.0,1,0.0147,0.0521,1,0.499,0.528
26.773,0.3855,0.0,1,0.0147,0.0521,1,0.499,0.528
26.793,0.388,0.0,1,0.0147,0.0521,1,0.499,0.528
26.814,0.388,0.0,1,0.1355,0.2599,1,0.499,0.528
26.834,0.388,0.0,1,0.1355,0.2599,1,0.499,0.528
26.856,0.3805,0.0,1,0.1355,0.2599,1,0.499,0.528
26.876,0.3805,0.0,1,0.1355,0.2599,1,0.499,0.528
26.896,0.3805,0.0,1,0.1355,0.2599,1,0.499,0.528
26.917,0.3805,0.0,1,0.0632,0.0,1,0.499,0.528
26.937,0.377,0.0,1,0.0632,0.0,1,0.499,0.528
26.957,0.377,0.0,1,0.0632,0.0,1,0.499,0.528
26.978,0.377,0.0,1,0.0632,0.0,1,0.499,0.528
26.999,0.377,0.0,1,0.0632,0.0,1,0.499,0.528
27.019,0.372,0.0,1,0.0,0.0,0,0.499,0.528
27.04,0.372,0.0,1,0.0,0.0,0,0.499,0.528
27.06,0.372,0.0,1,0.0,0.0,0,0.383,0.442
27.08,0.372,0.0,1,0.0,0.0,0,0.383,0.442
27.101,0.365,0.0,1,0.0,0.0,0,0.383,0.442
27.121,0.365,0.0,1,0.0,0.0,0,0.383,0.442
27.142,0.365,0.0,1,0.0,0.0,0,0.383,0.442
27.162,0.365,0.0,1,0.0,0.0,0,0.383,0.442
27.182,0.359,0.0,1,0.0,0.0,0,0.383,0.442
27.203,0.359,0.0,1,0.0,0.0,0,0.383,0.442
27.223,0.359,0.0,1,0.0,0.0,0,0.383,0.442
27.244,0.359,0.0,1,0.0,0.0,0,0.383,0.442
27.264,0.351,0.0,1,0.0,0.0,0,0.383,0.442
27.285,0.351,0.0,1,0.0,0.0,0,0.383,0.442
27.305,0.351,0.0,1,0.0,0.0,0,0.383,0.442
27.325,0.351,0.0,1,0.0,0.0,0,0.383,0.442
27.346,0.344,0.0,1,0.0,0.0,0,0.383,0.442
27.366,0.344,0.0,1,0.0,0.0,0,0.383,0.442
27.387,0.344,0.0,1,0.0,0.0,0,0.383,0.442
27.408,0.336,0.0,1,0.0,0.0,0,0.383,0.442
27.429,0.336,0.0,1,0.0,0.0,0,0.383,0.442
27.449,0.336,0.0,1,0.0,0.0,0,0.383,0.442
27.47,0.336,0.0,1,0.0,0.0,0,0.383,0.442
27.49,0.324,0.0,1,0.0,0.0,0,0.383,0.442
27.51,0.324,0.0,1,0.0,0.0,0,0.383,0.442
27.531,0.324,0.0,1,0.0,0.0,0,0.383,0.442
27.551,0.324,0.0,1,0.0,0.0,0,0.336,0.398
27.572,0.319,0.0,1,0.0,0.0,0,0.336,0.398
27.592,0.319,0.0,1,0.0,0.0,0,0.336,0.398
27.612,0.319,0.0,1,0.0,0.0,0,0.336,0.398
27.633,0.319,0.0,1,0.0,0.0,0,0.336,0.398
27.653,0.317,0.0,1,0.0,0.0,0,0.336,0.398
27.673,0.317,0.0,1,0.0,0.0,0,0.336,0.398
27.694,0.317,0.0,1,0.0,0.0,0,0.336,0.398
27.714,0.317,0.0,1,0.0,0.0,0,0.336,0.398
27.735,0.316,0.0,1,0.0,0.0,0,0.336,0.398
27.755,0.316,0.0,1,0.0,0.0,0,0.336,0.398
27.775,0.316,0.0,1,0.0,0.0,0,0.336,0.398
27.796,0.316,0.0,1,0.0,0.0,0,0.336,0.398
27.816,0.318,0.0,1,0.0,0.0,0,0.336,0.398
27.836,0.318,0.0,1,0.0,0.0,0,0.336,0.398
27.857,0.318,0.0,1,0.0,0.0,0,0.336,0.398
27.877,0.318,0.0,1,0.0,0.0,0,0.336,0.398
27.898,0.319,0.0,1,0.0,0.0,0,0.336,0.398
27.918,0.319,0.0,1,0.0,0.0,0,0.336,0.398
27.939,0.319,0.0,1,0.0,0.0,0,0.336,0.398
27.959,0.319,0.0,1,0.0,0.0,0,0.336,0.398
27.98,0.322,0.0,1,0.0,0.0,0,0.336,0.398
28.0,0.322,0.0,1,0.0,0.0,0,0.336,0.398
28.02,0.322,0.0,1,0.0,0.0,0,0.336,0.398
28.041,0.325,0.0,1,0.0,0.0,0,0.336,0.398
28.061,0.325,0.0,1,0.0,0.0,0,0.337,0.395
28.082,0.325,0.0,1,0.0,0.0,0,0.337,0.395
28.102,0.325,0.0,1,0.0,0.0,0,0.337,0.395
28.122,0.33,0.0,1,0.0,0.0,0,0.337,0.395
28.143,0.33,0.0,1,0.0,0.0,0,0.337,0.395
28.163,0.33,0.0,1,0.0,0.0,0,0.337,0.395
28.183,0.33,0.0,1,0.0,0.0,0,0.337,0.395
28.204,0.34,0.0,1,0.0,0.0,0,0.337,0.395
28.224,0.34,0.0,1,0.0,0.0,0,0.337,0.395
28.245,0.34,0.0,1,0.0,0.0,0,0.337,0.395
28.265,0.34,0.0,1,0.0,0.0,0,0.337,0.395
28.285,0.35,0.0,1,0.0,0.0,0,0.337,0.395
28.306,0.35,0.0,1,0.0,0.0,0,0.337,0.395
28.326,0.35,0.0,1,0.0,0.0,0,0.337,0.395
28.347,0.35,0.0,1,0.0,0.0,0,0.337,0.395
28.367,0.373,0.0,1,0.0,0.0,0,0.337,0.395
28.387,0.373,0.0,1,0.0,0.0,0,0.337,0.395
28.408,0.373,0.0,1,0.0,0.0,0,0.337,0.395
28.428,0.373,0.0,1,0.0,0.0,0,0.337,0.395
28.449,0.385,0.0,1,0.0,0.0,0,0.337,0.395
28.469,0.385,0.0,1,0.0,0.0,0,0.337,0.395
28.49,0.385,0.0,1,0.0,0.0,0,0.337,0.395
28.51,0.385,0.0,1,0.0,0.0,0,0.337,0.395
28.53,0.4915,0.0,1,0.0,0.0,0,0.337,0.395
28.551,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
28.571,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
28.591,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
28.612,0.8515,0.0343,0,0.0,0.0,0,0.5,0.529
28.633,0.8515,0.15,0,0.0,0.0,0,0.5,0.529
28.653,0.8515,0.15,0,0.0,0.0,0,0.5,0.529
28.674,0.4925,0.15,0,0.0,0.0,0,0.5,0.529
28.694,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
28.714,0.4925,0.0347,0,0.0,0.0,0,0.5,0.529
28.735,0.4925,0.0347,0,0.033,0.0521,1,0.5,0.529
28.755,0.4925,0.0347,0,0.033,0.0521,1,0.5,0.529
28.776,0.4925,0.0347,0,0.033,0.0521,1,0.5,0.529
28.797,0.4925,0.0347,0,0.033,0.0521,1,0.5,0.529
28.817,0.4925,0.0347,0,0.033,0.0521,1,0.5,0.529
28.838,0.4915,0.0347,0,0.053,0.052,1,0.5,0.529
28.858,0.4915,0.0343,0,0.053,0.052,1,0.5,0.529
28.879,0.4915,0.0343,0,0.053,0.052,1,0.5,0.529
28.899,0.4915,0.0343,0,0.053,0.052,1,0.5,0.529
28.92,0.4915,0.0343,0,0.053,0.052,1,0.5,0.529
28.94,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
28.961,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
28.981,0.4915,0.0343,0,0.0,0.0,0,0.5,0.529
29.002,0.7445,0.0343,0,0.0,0.0,0,0.5,0.529
29.022,0.7445,0.1292,0,0.0,0.0,0,0.5,0.529
29.043,0.7445,0.1292,0,0.0,0.0,0,0.5,0.529
29.063,0.7445,0.1292,0,0.0,0.0,0,0.75,0.529
29.084,0.4915,0.1292,0,0.0,0.0,0,0.75,0.529
29.104,0.4915,0.0343,0,0.0,0.0,0,0.75,0.529
29.125,0.4915,0.0343,0,0.0,0.0,0,0.75,0.529
29.145,0.4915,0.0343,0,0.053,0.156,1,0.75,0.529
29.165,0.4915,0.0343,0,0.053,0.156,1,0.75,0.529
29.186,0.4915,0.0343,0,0.053,0.156,1,0.75,0.529
29.206,0.4915,0.0343,0,0.053,0.156,1,0.75,0.529
29.226,0.4915,0.0343,0,0.053,0.156,1,0.75,0.529
29.247,0.4915,0.0343,0,0.0333,0.0527,1,0.75,0.529
29.267,0.4915,0.0343,0,0.0333,0.0527,1,0.75,0.529
29.288,0.4915,0.0343,0,0.0333,0.0527,1,0.75,0.529
29.309,0.4865,0.0343,0,0.0333,0.0527,1,0.75,0.529
29.329,0.4865,0.0324,0,0.0333,0.0527,1,0.75,0.529
29.349,0.4865,0.0324,0,0.0,0.0,0,0.75,0.529
29.37,0.4865,0.0324,0,0.0,0.0,0,0.75,0.529
29.39,0.4925,0.0324,0,0.0,0.0,0,0.75,0.529
29.411,0.4925,0.0347,0,0.0,0.0,0,0.75,0.529
29.431,0.4925,0.0347,0,0.0,0.0,0,0.75,0.529
29.452,0.4925,0.0347,0,0.0,0.0,0,0.75,0.529
29.472,0.4925,0.0347,0,0.0,0.0,0,0.75,0.529
29.492,0.4925,0.0347,0,0.0,0.0,0,0.75,0.529
29.513,0.4925,0.0347,0,0.0,0.0,0,0.75,0.529
29.533,0.4925,0.0347,0,0.0,0.0,0,0.75,0.529
29.554,0.8485,0.0347,0,0.0,0.0,0,0.853,0.529
29.574,0.8485,0.15,0,0.0,0.0,0,0.853,0.529
29.594,0.8485,0.15,0,0.0,0.0,0,0.853,0.529
29.615,0.8485,0.15,0,0.0,0.0,0,0.853,0.529
29.635,0.4895,0.15,0,0.0,0.0,0,0.853,0.529
29.656,0.4895,0.0336,0,0.0532,0.0522,1,0.853,0.529
29.676,0.4895,0.0336,0,0.0532,0.0522,1,0.853,0.529
29.696,0.4895,0.0336,0,0.0532,0.0522,1,0.853,0.529
29.717,0.8495,0.0336,0,0.0532,0.0522,1,0.853,0.529
29.737,0.8495,0.15,0,0.0532,0.0522,1,0.853,0.529
29.758,0.8495,0.15,0,0.1187,0.2603,1,0.853,0.529
29.778,0.8495,0.15,0,0.1187,0.2603,1,0.853,0.529
29.799,0.4925,0.15,0,0.1187,0.2603,1,0.853,0.529
29.82,0.4925,0.0347,0,0.1187,0.2603,1,0.853,0.529
29.84,0.4925,0.0347,0,0.1187,0.2603,1,0.853,0.529
29.861,0.4915,0.0347,0,0.0869,0.2108,1,0.853,0.529
29.881,0.4915,0.0343,0,0.0869,0.2108,1,0.853,0.529
29.902,0.4915,0.0343,0,0.0869,0.2108,1,0.853,0.529
29.922,0.4915,0.0343,0,0.0869,0.2108,1,0.853,0.529
29.942,0.4925,0.0343,0,0.0869,0.2108,1,0.853,0.529
29.963,0.4925,0.0347,0,0.1043,0.3129,1,0.853,0.529
29.983,0.4925,0.0347,0,0.1043,0.3129,1,0.853,0.529
